#{"t_start": 1582659054.1616294, "env_id": "nailbot-v0"}
r,l,t
33.470416,11,4989.996415
14.16445,11,4991.319718
42.611808,11,4992.601176
32.685146,11,4993.740391
38.352008,11,4994.752606
15.628365,11,4995.861755
24.455712,11,4997.007221
26.030143,11,4998.304776
13.419704,11,4999.451996
17.95331,11,5000.649108
32.984666,11,5001.875178
35.185753,11,5003.030841
31.833194,11,5004.306255
27.49242,11,5005.472118
26.462948,11,5006.610446
32.382806,11,5007.705337
16.538435,11,5008.908896
13.143316,11,5010.104598
21.296298,11,5011.316495
35.54416,11,5012.621638
40.034883,11,5013.762817
29.489001,11,5014.935251
32.859124,11,5016.14978
10.807943,11,5017.382501
31.269499,11,5018.78036
34.66446,11,5019.993596
20.409578,11,5021.139043
27.695023,11,5022.398323
23.985738,11,5023.660023
16.011627,11,5024.938141
34.69931,11,5026.24876
16.83259,11,5027.39044
11.746043,11,5028.528335
16.182108,11,5029.724271
27.259198,11,5030.787008
25.635139,11,5031.961252
25.259745,11,5033.004037
12.535172,11,5033.992457
29.363275,11,5035.093863
28.25653,11,5036.082841
29.413011,11,5037.123498
35.087134,11,5038.350771
42.563521,11,5039.612076
33.725827,11,5040.864216
33.003061,11,5042.141604
16.321658,11,5043.269289
29.233609,11,5044.37104
12.032451,11,5045.502625
55.773709,11,5046.653073
31.766094,11,5047.665274
33.871195,11,5048.895783
22.673249,11,5050.026538
21.454431,11,5051.216575
37.036578,11,5052.473635
39.663906,11,5053.704133
19.372732,11,5054.727586
33.365517,11,5055.738342
32.330031,11,5056.852669
31.376613,11,5057.960851
31.310808,11,5059.179534
31.187073,11,5060.285515
14.827799,11,5061.441097
28.929114,11,5062.597101
27.570584,11,5063.709142
37.246199,11,5064.985948
37.424563,11,5066.176251
41.577195,11,5067.415875
44.518556,11,5068.776984
36.381817,11,5070.038328
20.936101,11,5071.297395
34.88059,11,5072.715529
35.486054,11,5073.780191
20.817886,11,5074.797781
28.083757,11,5075.897272
20.197082,11,5076.993967
29.527892,11,5078.279298
52.889321,11,5079.479151
39.923668,11,5080.713632
18.006491,11,5081.892615
35.41524,11,5083.086521
34.614352,11,5084.158071
35.576973,11,5085.308565
31.109158,11,5086.39755
25.921348,11,5087.434399
35.412693,11,5088.693589
24.536331,11,5089.943315
32.833797,11,5091.154691
31.478324,11,5092.43908
29.293199,11,5093.60209
45.781187,11,5094.772446
21.165328,11,5095.920508
16.539047,11,5097.13422
31.588706,11,5098.342494
30.427935,11,5099.453782
33.819619,11,5100.768784
29.913189,11,5101.779854
29.500669,11,5102.932731
35.09057,11,5104.152124
26.572406,11,5105.306905
35.725813,11,5106.514542
26.805271,11,5107.547928
37.950606,11,5108.730954
38.782918,11,5109.932139
33.087015,11,5110.962219
11.777092,11,5112.169641
16.58595,11,5113.276032
37.765446,11,5114.567668
35.366261,11,5115.724313
42.974057,11,5116.878159
30.01833,11,5118.114085
21.809407,11,5119.247566
47.77227,11,5120.529427
11.61673,11,5121.69032
34.960713,11,5122.815095
33.085091,11,5123.970272
35.020288,11,5125.078224
34.126792,11,5126.230235
27.765096,11,5127.646361
17.900654,11,5128.916016
32.532493,11,5130.131109
43.103217,11,5131.427551
14.282011,11,5132.61044
34.980603,11,5133.76799
32.980863,11,5134.984942
26.544765,11,5136.124683
12.975454,11,5137.281487
25.929057,11,5138.50935
23.656965,11,5139.737528
30.870648,11,5140.866751
36.85105,11,5142.093078
30.211624,11,5143.373082
40.592412,11,5144.471912
25.770424,11,5145.720312
22.316775,11,5146.910012
12.672727,11,5148.134511
37.468576,11,5149.346217
36.06701,11,5150.491653
30.094369,11,5151.710219
28.44181,11,5152.764551
20.078906,11,5153.804706
31.388774,11,5154.962937
36.0489,11,5155.984896
34.644075,11,5157.182132
36.390562,11,5158.286775
35.812902,11,5159.443974
31.092822,11,5160.509428
17.944471,11,5161.75358
35.252787,11,5163.010845
42.031082,11,5164.230052
35.250738,11,5165.433349
34.960784,11,5166.608573
34.565128,11,5167.712144
17.697672,11,5168.997679
11.242059,11,5170.243328
34.308992,11,5171.506995
10.482043,11,5172.689699
35.695469,11,5173.852862
13.433466,11,5175.017307
17.481904,11,5176.128314
33.804017,11,5177.379656
18.178039,11,5178.521137
38.830342,11,5179.767604
31.94991,11,5181.02855
11.95701,11,5182.256665
16.3394,11,5183.291569
13.575686,11,5184.303509
33.644234,11,5185.298792
13.117837,11,5186.49805
31.209927,11,5187.730916
54.346161,11,5188.920963
47.432023,11,5190.148327
24.588053,11,5191.12038
14.076945,11,5192.282809
14.148733,11,5193.385601
38.342283,11,5194.515121
39.060731,11,5195.718652
26.559262,11,5196.772109
27.962677,11,5197.816989
18.747895,11,5198.999653
36.725821,11,5200.223682
28.793384,11,5201.396748
11.614128,11,5202.540473
14.204779,11,5203.748956
38.050124,11,5204.845822
18.238573,11,5205.893255
37.387973,11,5206.986857
29.344824,11,5208.004738
36.291113,11,5209.237332
25.305287,11,5210.38219
33.69671,11,5211.490974
29.913528,11,5212.602364
24.666914,11,5213.647827
34.865842,11,5214.736113
23.713549,11,5215.860981
44.219339,11,5216.974221
36.175973,11,5218.125448
26.877506,11,5219.283572
18.591242,11,5220.479368
18.652302,11,5221.553674
33.234128,11,5222.785337
35.510799,11,5223.852014
17.989778,11,5225.025115
25.193214,11,5226.251586
30.585162,11,5227.416938
34.433824,11,5228.755798
32.300358,11,5229.826153
11.273504,11,5230.841444
40.958532,11,5232.008023
13.784679,11,5233.136945
50.050641,11,5234.363683
